reviewId,date,time,reviewCreatedVersion,country,score,thumbsUpCount,content,contentLength,sentiment,sentimentScore,contentLength,repliedAt,replyContent
de4cb469-83e1-461d-9366-1785dd847d4a,2019-12-01,21:23:54,9.1.6,US,5,1,The best one,3,POSITIVE,0.9983820915222168,3,,
6bd8e8ff-ac96-4a92-87d1-fbafcfb8b000,2019-12-01,14:53:58,9.1.4,US,5,1,Nice loving it,3,POSITIVE,0.9987773299217224,3,,
3c46ad36-c50b-4775-a7f9-b625e3e6e81c,2019-12-01,14:30:02,9.1.4,US,5,1,Great app,2,POSITIVE,0.9987025260925293,2,,
e7c7e4aa-8e83-4df8-a7ad-d12ede7f5f9d,2019-12-01,10:42:09,9.1.6,US,5,1,Must for programmer.,3,POSITIVE,0.9985896944999695,3,,
cacc1824-c094-419d-8dc2-8653393847b7,2019-11-29,17:39:53,9.1.4,US,5,2,Very good.I love it.,4,POSITIVE,0.9988188147544861,4,,
87b65480-7e71-4239-972a-f8731dfdbea7,2019-11-29,10:11:54,9.1.4,US,5,1,Good app.. normally covers every part including gate questions..helps me lot in my academics..,14,POSITIVE,0.9988992214202881,14,,
a74883dc-d464-4091-be0e-fab909282bef,2019-11-27,20:26:56,,US,5,1,Good one !!! 😊,4,POSITIVE,0.9988528490066528,4,,
38bc9d26-4eea-4d16-a89d-8931b0d02bc6,2019-11-27,11:22:56,9.1.4,US,4,1,Nice,1,POSITIVE,0.9977694749832153,1,,
1837cd53-da65-40ac-b8db-d6a0587809f4,2019-11-27,00:56:39,9.1.6,US,5,1,It is one the best app I've ever used :),10,POSITIVE,0.9988839030265808,10,,
f68cd8f7-1e3b-408f-ae7b-2969cdce2b00,2019-11-26,19:33:30,9.1.6,US,5,1,Thanks geeks for geeks for such platform,7,POSITIVE,0.9980353713035583,7,,
4764b58a-2c31-4ff6-9e93-8b42765e4258,2019-11-25,09:10:31,9.1.6,US,5,1,Great efforts for the content,5,POSITIVE,0.9988371729850769,5,,
20403cf5-6d34-4c73-bcf2-e63d420d2c0d,2019-11-23,18:45:34,9.1.6,US,5,38,Very nice app for the study...I use this app every time when I need information about cs related topics.,19,POSITIVE,0.9988681077957153,19,,
23aca23e-d68a-45a5-8d87-5fc387598a82,2019-11-23,12:17:38,9.1.6,US,5,1,Very nice interface 👍🏻,4,POSITIVE,0.9987393021583557,4,,
61420001-3e39-4f12-92a1-d70cde5133de,2019-11-22,13:00:35,9.0.11,US,5,1,Very usefull 🤓,3,POSITIVE,0.9985224604606628,3,,
3b2ba5d4-41d6-4caf-8a67-148d8cdf18f2,2019-11-22,09:11:00,9.1.6,US,5,1,Best app for cs student.,5,POSITIVE,0.9983658194541931,5,,
c3b824df-5b99-4399-b9ad-167553a536e4,2019-11-17,13:38:50,9.1.6,US,5,1,Best app for exam preparation,5,POSITIVE,0.998445451259613,5,,
4c4dd122-4bed-4274-bea3-d3f237adc8c9,2019-11-16,16:16:31,9.1.6,US,5,1,Best app. ✌👍👌👏brilliant,3,POSITIVE,0.9987801909446716,3,,
82a9a689-2a99-4b52-9b4c-12af2ec3a250,2019-11-16,04:38:01,9.1.6,US,5,1,Very helpful app,3,POSITIVE,0.9987213015556335,3,,
10453b2f-772e-4623-b61b-8057cd470c93,2019-11-15,08:26:43,9.1.4,US,5,1,Great source 👍 of learning,5,POSITIVE,0.9986525177955627,5,,
d08d5bfc-1328-4ff5-92ff-7d1b1021d1b0,2019-11-14,10:54:43,9.1.6,US,4,1,I feel the app should also have ranking,8,POSITIVE,0.993415117263794,8,,
46394efb-facf-45c1-b7a5-48e45785244f,2019-11-14,05:20:48,9.1.4,US,5,23,i genuinely appreciate your work guys. helped me a lot of time and still do. Request: 1. How about adding widget feature? 2. Could you guys please apply ads at the end of the articles rather static display at footer of the screen. 3. Could you add filter for relavent ads which nobody does.,54,POSITIVE,0.9983471632003784,54,,
e9f4e1e3-209c-4f40-ad85-03bb699483b7,2019-11-13,17:55:54,,US,5,1,One of the best platform for learning,7,POSITIVE,0.9988009929656982,7,,
6c7bd3e4-9a7f-4224-b55e-f18a7ef2981a,2019-11-13,15:27:48,9.1.6,US,1,1,Sign up hi nahi ho RHA h very bad app..,10,NEGATIVE,0.9994939565658569,10,,
4daa3d7d-6673-40d5-bd00-74417483ca90,2019-11-11,11:49:48,9.1.6,US,5,1,Best app for coding,4,POSITIVE,0.9984662532806396,4,,
3ce68a45-881a-416f-a03e-098995768c66,2019-11-11,08:46:26,9.1.6,US,5,1,Awesome app,2,POSITIVE,0.9986573457717896,2,,
2899e0a0-e806-4c64-a52a-a8afbad368fa,2019-11-11,02:15:35,9.1.6,US,5,2,Is it possible to have section wise to do list ordering? That will be really helpful. Thanks!,17,POSITIVE,0.9969899654388428,17,,
e4986750-8bad-4de6-99f1-62ee580e7cae,2019-11-10,07:18:22,9.1.4,US,5,1,Amazing very informative,3,POSITIVE,0.9987753033638,3,,
10266240-00db-486c-bc1e-daa65e884243,2019-11-09,20:31:11,9.1.0,US,5,1,👍good,1,POSITIVE,0.9984747767448425,1,,
58ceb528-1eb3-47b4-9c86-b38886731706,2019-11-09,18:35:02,,US,4,1,Great I had gone through the website before,8,POSITIVE,0.9980342984199524,8,,
b25cb8ac-a84b-4dd4-97b4-6fe4ba45b215,2019-11-09,09:35:14,9.1.6,US,5,5,"Best app for learning coding language, data structure and algorithms",10,POSITIVE,0.9987804293632507,10,,
f5e14c0a-cb1e-4591-a3e0-d5f227514792,2019-11-08,22:25:28,9.1.6,US,5,1,Ipad app plz!,3,POSITIVE,0.9914727210998535,3,,
995f75e3-a0e1-4c49-be30-5621d806fbb8,2019-11-08,17:15:57,,US,3,1,Includes More examples with industry level,6,POSITIVE,0.9973753690719604,6,,
069f3a91-9fee-49b6-bdaa-3c2e419e0b4d,2019-11-08,11:14:03,9.1.4,US,4,1,Good for using,3,POSITIVE,0.9974371194839478,3,,
5b7f0a2f-86fa-4657-89a4-2a45c68a58d0,2019-11-08,08:20:54,9.1.5,US,5,2,Best platform for beginners...,4,POSITIVE,0.9987429976463318,4,,
c5199825-7f43-48fe-9654-c1b8a65d4d77,2019-11-08,04:24:54,,US,5,1,There is something new for everyday.....,6,POSITIVE,0.9982125759124756,6,,
0809f654-f584-440a-9e2a-52b0c53d5ae7,2019-11-07,04:47:18,9.1.6,US,5,1,Very useful apps.,3,POSITIVE,0.9987161159515381,3,,
5420acf4-853c-4cd9-9ef3-64413168608f,2019-11-07,02:30:30,9.1.4,US,5,1,Really thnxful to this app,5,POSITIVE,0.9980685114860535,5,,
ec944d4a-5023-49a8-bde3-1f38b1382e56,2019-11-06,23:52:59,9.1.6,US,5,2,Daily preparation makes easy... Love this application,7,POSITIVE,0.9989067316055298,7,,
24d844b2-83b5-4455-a806-ee6f6187210c,2019-11-06,16:54:22,9.1.5,US,5,1,It's very helpful,3,POSITIVE,0.9986819624900818,3,,
c38d888c-4053-433d-8e85-aa5c63107947,2019-11-06,12:07:39,9.1.6,US,4,4,I updated my app recently.But I'm unable to sign in or sign up. It's popping a message that something's went wrong. I've tried so many times but it's not working.,30,NEGATIVE,0.9994988441467285,30,2019-11-06 12:06:35,"We are glad to inform you that the issue with login has been sorted out. You should be able to login seamlessly. If you have any other trouble, please contact us on support@geeksforgeeks.org."
fa2b3f63-4882-45b1-8fce-69b64af505ed,2019-11-06,11:04:10,,US,5,1,Good,1,POSITIVE,0.9984152317047119,1,,
ff160688-7bb6-4a42-b44b-874127d20f58,2019-11-06,08:25:47,9.1.6,US,4,1,Must try.,2,POSITIVE,0.997220516204834,2,,
014d43b7-6aef-42ae-9cf1-4fed6bd80bd6,2019-11-06,02:51:29,9.1.4,US,4,1,Good,1,POSITIVE,0.9984152317047119,1,,
0a2d387c-2936-407a-8f96-5892b15429f5,2019-11-05,16:53:17,9.1.6,US,5,1,Best app for studying,4,POSITIVE,0.998559296131134,4,,
25b4f366-6862-471b-8e43-e6be998a08e5,2019-11-01,07:54:48,,US,5,1,Excellent app 👌.....,3,POSITIVE,0.9987632036209106,3,,
710f018b-5460-4f1c-b50a-1cddbc817686,2019-10-31,06:20:05,9.1.4,US,4,1,Nice app,2,POSITIVE,0.9985741376876831,2,,
28d711ff-3fd4-4faf-ab39-7630e39b0a8d,2019-10-31,02:47:36,9.0.11,US,5,1,nice apl,2,POSITIVE,0.9983708262443542,2,,
a48b2809-fff6-41a8-aa4e-c4d955fa76b9,2019-10-30,18:17:37,,US,5,1,Really great app,3,POSITIVE,0.9987413287162781,3,,
0fa5956b-9b1a-40c9-8ed8-c558acf2b60a,2019-10-30,08:32:05,9.1.5,US,5,1,Nice content to learn new skills here,7,POSITIVE,0.9988433122634888,7,,
c761714d-156a-415f-9503-2ba2792ad268,2019-10-29,12:14:22,9.1.5,US,5,19,Can there be a feature to re-order and prioritize the items in todo list? Would be very helpful!,18,POSITIVE,0.8455961346626282,18,,
ddcc0b77-24bf-4b57-95c9-407021909513,2019-10-28,22:10:34,9.1.4,US,5,1,lovely,1,POSITIVE,0.9986525774002075,1,,
04109f35-3622-4f3b-af30-064a217d5de4,2019-10-28,19:26:19,,US,5,1,Awesome,1,POSITIVE,0.9986000657081604,1,,
33fb80ec-4324-4394-a443-4d9655b64117,2019-10-28,18:41:25,9.1.5,US,5,1,So far best app as per my learning requirements and UI is good too.,14,POSITIVE,0.9988671541213989,14,,
abf7c1ea-8fb7-421b-87c8-b7e14c54f563,2019-10-28,16:21:21,9.1.5,US,4,34,"Add an option to choose default programming language, let's say I choose Java, then all other languages program should not be there, as most of the time it's redundant, if I am interested in Java, everytime I have to search Java program, rest all code let's say c/python all ia redundant for me. Should be implemented on wesbite as well. Thank you.",62,NEGATIVE,0.9044885039329529,62,,
4f727e88-a142-49db-b89d-1c6cc40ff03a,2019-10-28,12:56:59,9.1.4,US,5,1,Very Useful,2,POSITIVE,0.9980698227882385,2,,
5be2b44a-869e-4b59-b180-bbbaaa30cf27,2019-10-28,06:12:18,9.1.4,US,4,1,Would really love to have bookmarks in the app. Greatly helps. Appreciate the effort put into the content.,18,POSITIVE,0.998836100101471,18,,
aaa08973-5955-42b1-abdd-c6a5933414c8,2019-10-27,17:24:03,9.1.4,US,5,1,Good,1,POSITIVE,0.9984152317047119,1,,
3c4633c0-c8f2-4772-a5e2-0b621fa19478,2019-10-26,10:40:37,9.1.4,US,1,1,It is very helpful,4,POSITIVE,0.9986833930015564,4,,
f22f8b52-effe-4272-bdca-b6628a8212fd,2019-10-26,10:33:59,9.1.4,US,5,1,Very useful app i wish i could access same type of content on web too,15,POSITIVE,0.9986029267311096,15,,
7099de6b-6c12-41b8-bc3d-b496b9c04c0a,2019-10-26,04:30:30,9.1.4,US,5,2,Amazing user-friendly environment.,3,POSITIVE,0.9988840222358704,3,,
2ab9bbb2-fb74-4ede-a894-da9daca38512,2019-10-24,19:41:58,9.1.4,US,5,1,Great resources for students as well as experienced.,8,POSITIVE,0.9988300204277039,8,,
ba0bdb8c-de17-4294-b126-8630c874b913,2019-10-24,18:01:05,9.0.11,US,5,1,Learnt a lot over the past few years,8,POSITIVE,0.9985345602035522,8,,
ebca841b-49eb-4610-b30e-d5147ea1e926,2019-10-22,13:33:02,9.1.4,US,1,1,User account creation is must to use this app. Really frustrating.... Just Uninstall it.,14,NEGATIVE,0.999505877494812,14,,
8686f58b-f5f9-4c17-8ea1-5c7f24b1e99b,2019-10-21,14:29:50,9.1.4,US,2,4,"Terrible navigation. Way too many fields to choose from (some greatly overlapping). The app makes extensive use of top navigation for some reason, and places ads near the bottom where your hands are. Feels unfinished and rushed.",37,NEGATIVE,0.9995074272155762,37,,
5a072887-0fb3-4ad6-99e5-26e1badb80fd,2019-10-20,17:12:09,,US,1,2,The answers are wrong,4,NEGATIVE,0.9994592070579529,4,,
0596e955-4695-4de7-aadf-c431ef2db13c,2019-10-20,09:53:28,9.1.4,US,5,1,It's awesome ✌🏻,3,POSITIVE,0.9987426400184631,3,,
8ca2bc69-c11a-4a35-a9f1-a6f8a06c38d5,2019-10-18,09:01:45,9.1.4,US,4,8,"Please include two small buttons on the feed page,, one for going directly to the top and another to last finished article,, its becoming difficult to scroll ,, Add a challenges tab,, for learners it will be very much useful",40,POSITIVE,0.9965760111808777,40,,
fb571f05-866b-4cc2-9c2b-eba548ca7077,2019-10-17,14:23:41,9.1.4,US,1,1,I didn't want to create an account. I better use mobile site.,12,NEGATIVE,0.9994334578514099,12,,
9e917327-3524-461a-a5ca-c6e74044d006,2019-10-17,11:44:32,9.1.4,US,5,2,I Love this application- it has a very well-organised information. The interface is extremely user-friendly. Keep it up.....!!!!!,18,POSITIVE,0.9989268183708191,18,,
616e864e-26fa-4c78-be4b-5aeb25d282da,2019-10-17,06:35:07,9.1.4,US,5,2,Great app for A computer science engineer... But in desktop webapp has various option and thousands of great articles please add more things in mobile application i m ready to download no tension about mb's so please do it asap..and if u male small app also so you can launch a mini geeksforgeeks app also... Thank u.,57,POSITIVE,0.9987121820449829,57,,
fe51c7fa-6f3a-409e-ae05-0fa091374b91,2019-10-17,05:36:20,9.1.4,US,5,1,Good app...but ad covers content occationally,6,POSITIVE,0.9987223744392395,6,,
97f20049-663f-4694-b602-d5912ccc068c,2019-10-15,21:02:03,9.1.4,US,5,1,one stop for brushing up concepts,6,POSITIVE,0.9985981583595276,6,,
1dd52fa4-bc71-4ece-9ede-47f44671f505,2019-10-15,14:43:35,9.1.4,US,5,1,Changing my review...yes..It crashes on some articles but it is a very nice app to learn programming!,17,POSITIVE,0.9986870884895325,17,,
48dcd495-4472-4a1e-bc2f-7cc1daa841e0,2019-10-15,13:11:11,9.1.4,US,3,1,"Just installed and checked app. Looks good for quick searching and quizzes. I wanted to know if I have purchased self paced lectures, does it have any option to go thru that course on app? I couldn't find such option even after logging in",44,POSITIVE,0.9955087900161743,44,,
3f309e50-b034-4aae-8ef4-39e9cb9b9f14,2019-10-15,08:32:37,9.1.4,US,5,1,Its very good aap for learning coding U can even download the article. All concepts are clear with examples and each problem has solution in almost 5 language,28,POSITIVE,0.9988386034965515,28,,
f0970086-cf1c-45d1-bf6e-eedb802170d7,2019-10-11,17:22:42,9.1.4,US,1,1,Didn't find it intuitive or helpful.,6,NEGATIVE,0.9995092153549194,6,,
2d8bd26f-422b-4eb1-aa1f-1c8ffe57040e,2019-10-09,14:11:13,9.1.4,US,5,1,This very nice guys dwlnd fast ☺,7,POSITIVE,0.998766303062439,7,,
7fd4e88b-ad73-4d19-93c4-c0f96e5e2bdd,2019-10-09,06:13:20,,US,5,1,Great.,1,POSITIVE,0.9985982775688171,1,,
68ed07ee-1044-45d4-87ba-126801158c98,2019-10-08,07:15:42,,US,5,1,Excellent app covering exact needs,5,POSITIVE,0.9988783001899719,5,,
311324c4-63a7-441c-ab40-550041901297,2019-10-07,21:15:59,9.1.4,US,5,7,"Best App for Computer Science. I am using this app for learning and practicing data structure, interview questions, quizzes and various programming languages.",23,POSITIVE,0.9988030195236206,23,,
e8086ba2-48c4-4624-a73e-3f8f9cc96284,2019-10-06,18:20:59,,US,5,1,Great,1,POSITIVE,0.998588502407074,1,,
09fa198a-8c6d-4d0e-95f2-49715cf571cb,2019-10-06,13:21:23,9.1.4,US,1,1,I don't want to sign in,6,NEGATIVE,0.9994725584983826,6,,
9c9f6a91-6e3c-4cc2-87f5-1dbfdada0095,2019-10-03,12:01:52,9.1.4,US,5,1,Very nice.,2,POSITIVE,0.9986703395843506,2,,
dd2dc74f-d787-4345-b206-803293392ce2,2019-10-01,15:22:50,9.1.4,US,5,1,Awesome app.,2,POSITIVE,0.9987360835075378,2,,
be08e1c4-7656-45d5-8c48-7296d61023b2,2019-09-28,13:19:10,9.1.4,US,5,1,Best resources for CS students,5,POSITIVE,0.9985328912734985,5,,
74bd6ad1-8d11-4ff9-b676-de75e6ca3a6e,2019-09-25,18:51:08,9.1.4,US,5,1,Good NICE weldone,3,POSITIVE,0.9985014200210571,3,,
1d2db19c-21f4-45a5-9110-cd1e5e6e1413,2019-09-25,11:44:32,,US,5,1,Very good website to learn to any extent in programming,10,POSITIVE,0.9988253712654114,10,,
4d74af2c-47b3-4f90-a083-c6f480006279,2019-09-23,20:31:17,,US,5,1,Very helpful,2,POSITIVE,0.9983875751495361,2,,
8ad35242-577e-47ba-ab29-880aaebe8b09,2019-09-21,17:47:59,9.1.4,US,5,1,Bestest 💯,2,POSITIVE,0.998497486114502,2,,
194f7eca-4011-4f33-ac31-f9528cf93958,2019-09-20,18:35:29,9.1.4,US,5,1,I love to use this app. Its a amazing application for beginners or pro😍😍😍😍,14,POSITIVE,0.998907208442688,14,,
a00bd450-2fb3-4819-84fc-2fad58e8e126,2019-09-19,16:12:20,9.1.4,US,5,1,Best Apps for CS NET preparation,6,POSITIVE,0.9977140426635742,6,,
e3b7c120-4c24-4637-a3c8-bc91efa27b07,2019-09-19,13:17:00,,US,5,1,Nice app,2,POSITIVE,0.9985741376876831,2,,
c2590ce3-db4f-43f4-bd6e-3207c440cb68,2019-09-19,08:19:34,9.1.4,US,5,1,Best app for programmer,4,POSITIVE,0.9984306693077087,4,,
99ca98ed-83f9-47bd-bce9-2047ac862f43,2019-09-19,03:35:16,9.0.11,US,5,1,Awesome,1,POSITIVE,0.9986000657081604,1,,
015ea0a4-3b17-453e-b738-f04600babbe0,2019-09-18,18:00:00,9.1.4,US,3,1,Just want the articles to be opened in app browser instead of default browser so that it can be saved. Plz add this feature,24,POSITIVE,0.9953117370605469,24,,
76c2e2be-caf8-4354-a3a3-7bdd1e516317,2019-09-16,18:47:00,,US,4,1,Good,1,POSITIVE,0.9984152317047119,1,,
017e1a83-230a-4098-ad39-f5b15e3af0bf,2019-09-16,11:58:23,9.1.4,US,5,1,Excellent,1,POSITIVE,0.998581051826477,1,,
679e136f-73d8-417c-930f-9f8319bed4c8,2019-09-12,15:13:59,9.1.4,US,5,1,Best app in the Google play store for programming and computer enthusiasts And very easy to use,17,POSITIVE,0.9988940358161926,17,,
6498b8f4-1078-41ec-bfb4-2e7936cf9bba,2019-09-11,16:29:24,9.1.4,US,5,1,Best app for improving programing concepts and for practising for interview,11,POSITIVE,0.9988049268722534,11,,
b80a3ac3-9ca6-4544-a9a6-c6a54d96894e,2019-09-10,11:04:32,9.1.4,US,5,1,No comments,2,NEGATIVE,0.9964908957481384,2,,
030c5adc-55b3-4878-b0c3-02ac18fef2f0,2019-09-08,23:32:55,9.1.4,US,4,1,Great,1,POSITIVE,0.998588502407074,1,,
44266a2f-9571-4405-81fd-ceb59fef0c4a,2019-09-08,19:20:09,9.1.4,US,1,1,Doesn't work well with android,5,NEGATIVE,0.9994722008705139,5,,
1babbd5a-2ac5-439c-9672-03680015c80f,2019-09-08,17:06:18,9.1.4,US,4,1,Very good app for cs students. Love it,8,POSITIVE,0.9988999366760254,8,,
97c5270f-619b-44c7-80f4-99e8954e65f6,2019-09-05,19:03:16,9.1.4,US,1,1,C++ examples is not correct in app. web browser has correct examples,12,NEGATIVE,0.9993492960929871,12,,
58d68f5b-1f2a-4648-ae3a-72432fec3bbc,2019-09-05,13:54:35,9.1.4,US,5,1,Best teacher,2,POSITIVE,0.9982813596725464,2,,
fc0391b5-9a88-43ee-9a29-87fd9d1eb319,2019-09-04,05:40:34,9.1.4,US,5,1,Love it,2,POSITIVE,0.9988111257553101,2,,
1b5b97b7-41c0-4abc-8749-9c31ca502ca9,2019-09-03,05:52:38,9.1.4,US,5,1,Excellent,1,POSITIVE,0.998581051826477,1,,
43eebb79-05d1-41e9-b23f-6d4ceaffb938,2019-09-03,05:12:05,9.1.4,US,3,3,"How do i get question topicwise like i will get on website. For example, Under Arrays there are many sub topics, but on app i am not getting those instead i am getting pages. Please help not able to track topics.",41,NEGATIVE,0.9994745850563049,41,,
1debebdd-5576-48d4-ad8b-70628f04fac3,2019-09-02,18:25:02,9.1.4,US,5,2,Very good app for programming background guys. Thanks to all the developers of this.,14,POSITIVE,0.9989014863967896,14,,
10d9ca39-65b5-4202-887f-ef5e85c4bec2,2019-08-30,20:49:30,9.1.4,US,5,1,Dear developer please add a feature in your app tryit userself . You can see demo in w3school website . please try to add this feature . We all need to get learn fast .,35,POSITIVE,0.9955501556396484,35,,
0c750b18-cb28-4272-a9af-460716232f29,2019-08-30,15:18:10,9.1.4,US,5,1,Super cool,2,POSITIVE,0.9984617233276367,2,,
804faceb-32d8-4d85-9334-cdf8bf2025e3,2019-08-30,12:36:16,9.1.4,US,5,1,Best app for cs students,5,POSITIVE,0.9982978701591492,5,,
76b6644a-2a7e-40ad-b56a-9debb4ab05b4,2019-08-30,05:44:51,,US,5,1,🤗🤗,1,POSITIVE,0.9979802966117859,1,,
316c2b6d-69b9-44eb-ac1e-83efa1e309c6,2019-08-29,11:36:40,9.1.4,US,5,1,Best,1,POSITIVE,0.9971845746040344,1,,
cf6eaf50-9b27-4251-98d9-64234c79ddcb,2019-08-29,07:05:39,9.1.4,US,4,1,not so much programs are given,6,NEGATIVE,0.9993394017219543,6,,
1e1d7acd-099e-4593-9928-bb52e5b99fbd,2019-08-28,20:41:47,9.1.4,US,5,1,Brilliant app,2,POSITIVE,0.9986671209335327,2,,
1ab907f0-ea53-48b3-9c65-1adc19bbf5a6,2019-08-27,03:26:03,,US,1,1,Fake app... After making a account in it they are showing that email is wrong,15,NEGATIVE,0.9994922876358032,15,2019-08-27 09:55:06,"Dear Abhijeet, we are extremely sorry for the inconvenience. To help you with this, we would like to know your feedback in detail. Kindly write to us at support@geeksforgeeks.org. We will help you at the earliest."
e780c58c-ab63-45e2-9898-6aba3fa7778d,2019-08-24,08:00:22,9.1.4,US,5,1,Good,1,POSITIVE,0.9984152317047119,1,,
ee913898-5085-4b66-a92f-2598bfab91ca,2019-08-20,22:29:13,9.1.4,US,5,1,asm platform,2,POSITIVE,0.9931574463844299,2,,
a037a59a-ce18-4f35-9066-e45600b7a461,2019-08-20,15:14:22,9.1.4,US,5,1,good for learn,3,POSITIVE,0.9982670545578003,3,,
d243b86a-d8d5-4e60-b2d0-753eba170013,2019-08-19,19:26:58,9.1.4,US,5,1,Bhai zindagi bana skta....hai yeh app....😍,6,POSITIVE,0.9984898567199707,6,,
43646338-45bd-4884-9433-0d34fdf39202,2019-08-18,10:33:13,9.0.11,US,5,1,It's awesome.. Still need to be user friendly and with more problems.,12,POSITIVE,0.9984554052352905,12,,
8e63e305-62ee-4f0f-9544-7693b66e64b0,2019-08-18,07:06:45,9.1.4,US,5,1,very good 👍,3,POSITIVE,0.9986806511878967,3,,
1dcfcd39-2c90-476a-9dc0-40d960625560,2019-08-18,05:26:22,9.1.4,US,3,2,not working properly,3,NEGATIVE,0.9994947910308838,3,,
fa6c6b4f-19b9-46fb-9125-dd5d2408cf4b,2019-08-17,16:37:47,9.1.4,US,5,1,very useful for everything you need on machine learning,9,POSITIVE,0.9987137317657471,9,,
1fc1755a-9d35-4961-a452-e0225ef72eb1,2019-08-17,09:25:47,9.1.4,US,5,1,Nice app. But can be much better.,7,POSITIVE,0.9935382008552551,7,,
e80edca8-69e2-44a4-94b3-1b8d925f9059,2019-08-15,21:10:13,9.1.4,US,5,1,adorable,1,POSITIVE,0.9983721375465393,1,,
bde52250-16a3-481c-9bdf-017075f3244a,2019-08-15,16:16:07,9.1.4,US,5,1,The best,2,POSITIVE,0.9982659220695496,2,,
5b834038-58fa-4739-8ef7-e76b0e2a332b,2019-08-13,16:05:53,9.1.4,US,4,1,such a wonderful app useful for all interviews. you can learn anywhere and at any time.,16,POSITIVE,0.9988813996315002,16,,
5b90d296-a2bd-4ffa-9af4-7ad1d803f815,2019-08-13,08:01:41,9.1.4,US,5,1,wonderful,1,POSITIVE,0.9980044960975647,1,,
194b18de-f18e-444e-b7a1-52a7a0782527,2019-08-13,04:39:16,9.1.4,US,5,1,really helpful,2,POSITIVE,0.9984032511711121,2,,
0afcd983-e08e-4762-bfbf-15c091952d3a,2019-08-12,08:32:22,9.1.4,US,4,2,add options to view courses,5,POSITIVE,0.9955435395240784,5,,
45e10c19-b668-4287-8993-1d1de031a4ef,2019-08-11,04:25:12,9.1.4,US,5,2,One place to start coding from basic to advance.,9,POSITIVE,0.9987642765045166,9,,
a2bff8b6-83f7-4149-bc57-865c4f7aea30,2019-08-10,19:06:44,9.1.4,US,4,1,mathematical equations are not correctly displayed in the app,9,NEGATIVE,0.9994932413101196,9,,
9a2a9545-e97f-4922-8b9f-8b1cf0f3cf46,2019-08-10,18:44:01,9.0.11,US,5,1,its good app for preparation,5,POSITIVE,0.998856782913208,5,,
0b5ab8db-76b9-4d6d-9f33-be68de36b701,2019-08-09,20:58:59,9.1.4,US,5,1,Just Amazing!,2,POSITIVE,0.9985907673835754,2,,
004df8cb-eef5-47a3-9d0b-e0666f543523,2019-08-09,19:33:04,9.1.4,US,5,2,perfect app for learners!,4,POSITIVE,0.9988452196121216,4,,
ca884c6e-cc72-44cf-b0dd-9ab8c38c370b,2019-08-09,19:30:54,9.1.4,US,5,1,good open source platform,4,POSITIVE,0.9987791180610657,4,,
56021799-2fff-4a81-baba-db5f9c06291d,2019-08-09,17:57:21,9.0.11,US,5,1,Add this app to iOS please,6,POSITIVE,0.9983885288238525,6,,
84c971eb-f62c-4819-8e00-097f8c7d82d7,2019-08-09,14:07:04,9.1.4,US,5,1,great education learning based applications ever....................................................................,6,POSITIVE,0.998641312122345,6,,
5f4a8f58-a0f6-4099-95ef-3aedc03c4059,2019-08-09,12:43:04,9.0.11,US,5,1,😁😁😁😁😁,1,POSITIVE,0.9981495141983032,1,,
14192216-3ae9-4002-ae48-a48289f9ef29,2019-08-09,06:52:59,,US,1,1,"New updates make it worst app old one is best. New update change UI and compulsory to login. Now they are using information by Privacy policy and cookies becuse you need to sign in. Ip address, Internet service provider, your interest and more.",43,NEGATIVE,0.9990776777267456,43,,
b81adb09-6d65-47db-a1aa-db4afd6ca1a0,2019-08-08,22:57:19,9.1.4,US,5,1,badhiya hi ar kya,4,NEGATIVE,0.6337478160858154,4,,
344460e0-77ad-4cff-9054-f6013c44e87f,2019-08-08,09:52:37,9.0.11,US,5,1,sahi cheez hai boss,4,POSITIVE,0.9928239583969116,4,,
734536de-78f2-432f-ad13-675d7455c78e,2019-08-08,09:29:32,9.1.4,US,5,1,awsm 😍,2,POSITIVE,0.9984873533248901,2,,
15724c9b-efdf-4bc2-b264-c6403ba4c185,2019-08-07,21:21:45,9.0.11,US,5,1,good,1,POSITIVE,0.9985306262969971,1,,
6813e0c8-a304-4692-ba1b-5e7a0a98cda8,2019-08-07,19:22:13,9.1.4,US,5,1,great learning app,3,POSITIVE,0.9987758994102478,3,,
721ee82a-e21d-4b6e-b909-91316f8a2a4a,2019-08-07,15:35:44,9.0.11,US,5,1,nice,1,POSITIVE,0.9972729086875916,1,,
1b1e0768-cee9-4424-8563-1dba1326e345,2019-08-07,13:25:00,9.1.4,US,5,1,v good,2,POSITIVE,0.9984971284866333,2,,
2d06fbfd-7294-4665-9961-f7b492d31a37,2019-08-07,07:55:08,9.1.4,US,5,1,Thank you,2,POSITIVE,0.9987479448318481,2,,
2ff74fc5-36d8-4ee8-91c3-79cce98ebf02,2019-08-07,04:17:27,9.1.4,US,5,1,all in one,3,POSITIVE,0.9972335696220398,3,,
f9240d1e-d8cf-467a-880c-81cd244cc30a,2019-08-06,18:43:42,9.1.4,US,1,1,Videos lectures for enrolled courses cannot be seen,8,NEGATIVE,0.9988458156585693,8,,
1e463fa7-62c9-41a9-a439-c80195e32467,2019-08-06,17:39:41,9.0.11,US,4,1,incredible learning experience,3,POSITIVE,0.9988308548927307,3,,
3b17264f-d904-40a5-9ead-e2359f0a5dfa,2019-08-05,21:43:41,9.1.3,US,5,1,phenomenal app for CS people .,6,POSITIVE,0.9986138343811035,6,,
